1	475	1
2	106	0
3	102	0
4	212	1
5	119	0
6	105	0
7	106	0
8	113	0
9	103	0
10	109	0
11	105	0
12	106	0
13	108	0
14	105	0
15	114	0
16	415	3
17	221	1
18	102	0
19	107	0
20	99	0
21	107	0
22	104	0
23	99	0
24	217	1
25	112	0
26	108	0
27	103	0
28	108	0
29	104	0
30	104	0
31	106	0
32	109	0
33	116	0
34	106	0
35	110	0
36	128	0
37	263	1
38	116	0
39	120	0
40	117	0
41	115	0
42	127	0
43	115	0
44	119	0
45	113	0
46	122	0
47	134	0
48	119	0
49	126	0
50	115	0
51	112	0
52	126	0
53	120	0
54	124	0
55	120	0
56	116	0
57	126	0
58	115	0
59	123	0
60	120	0
61	117	0
62	130	0
63	122	0
64	129	0
65	119	0
66	119	0
67	126	0
68	114	0
69	121	0
70	112	0
71	122	0
72	140	0
73	275	1
74	129	0
75	130	0
76	142	0
77	133	0
78	141	0
79	134	0
80	133	0
81	276	1
82	141	0
83	133	0
84	133	0
85	142	0
86	134	0
87	273	1
88	276	1
89	134	0
90	141	0
91	134	0
92	133	0
93	273	1
94	114	0
95	102	0
96	109	0
97	117	0
98	218	1
99	108	0
100	106	0
101	116	0
102	111	0
103	114	0
104	109	0
105	108	0
106	116	0
107	109	0
108	617	4
109	249	1
110	119	0
111	130	0
112	117	0
113	124	0
114	156	0
115	125	0
116	128	0
117	120	0
118	141	0
119	120	0
120	122	0
121	126	0
122	125	0
123	129	0
124	239	1
125	138	0
126	117	0
127	247	1
128	121	0
129	250	1
130	119	0
131	119	0
132	120	0
133	249	1
134	127	0
135	126	0
136	250	1
137	118	0
138	129	0
139	119	0
140	132	0
141	130	0
142	122	0
143	130	0
144	121	0
145	120	0
146	126	0
147	120	0
148	129	0
149	119	0
150	119	0
151	122	0
152	120	0
153	127	0
154	122	0
155	119	0
156	377	2
157	119	0
158	119	0
159	130	0
160	245	1
161	118	0
162	228	1
163	103	0
164	218	1
165	106	0
166	114	0
167	104	0
168	113	0
169	107	0
170	325	2
171	114	0
172	108	0
173	105	0
174	105	0
175	102	0
176	112	0
177	105	0
178	105	0
179	113	0
180	103	0
181	112	0
182	105	0
183	105	0
184	112	0
185	107	0
186	110	0
187	106	0
188	104	0
189	116	0
190	107	0
191	216	1
192	214	1
193	105	0
194	113	0
195	107	0
196	107	0
197	113	0
198	106	0
199	111	0
200	106	0
201	106	0
202	112	0
203	235	1
204	120	0
205	126	0
206	125	0
207	119	0
208	129	0
209	118	0
210	117	0
211	128	0
212	243	1
213	112	0
214	115	0
215	253	1
216	384	2
217	114	0
218	102	0
219	106	0
220	101	0
221	215	1
222	105	0
223	118	0
224	106	0
225	210	1
226	106	0
227	110	0
228	135	0
229	235	1
230	120	0
231	113	0
232	104	0
233	114	0
234	114	0
235	105	0
236	209	1
237	106	0
238	218	1
239	219	1
240	225	1
241	218	1
242	122	0
243	106	0
244	121	0
245	106	0
246	115	0
247	107	0
248	108	0
249	114	0
250	113	0
251	115	0
252	108	0
253	109	0
254	113	0
255	108	0
256	225	1
257	104	0
258	116	0
259	106	0
260	112	0
261	335	2
262	109	0
263	113	0
264	106	0
265	107	0
266	227	1
267	113	0
268	212	1
269	113	0
270	105	0
271	112	0
272	106	0
273	110	0
274	108	0
275	108	0
276	112	0
277	104	0
278	105	0
279	112	0
280	100	0
281	109	0
282	102	0
283	102	0
284	129	0
285	105	0
286	216	1
287	102	0
288	108	0
289	124	0
290	123	0
291	99	0
292	105	0
293	107	0
294	100	0
295	107	0
296	105	0
297	104	0
298	116	0
299	110	0
300	217	1
301	313	2
302	113	0
303	105	0
304	216	1
305	103	0
306	110	0
307	109	0
308	108	0
309	113	0
310	106	0
311	110	0
312	105	0
313	111	0
314	115	0
315	108	0
316	217	1
317	402	2
318	131	0
319	121	0
320	119	0
321	247	1
322	129	0
323	120	0
324	118	0
325	155	0
326	121	0
327	128	0
328	121	0
329	120	0
330	129	0
331	120	0
332	130	0
333	118	0
334	120	0
335	125	0
336	121	0
337	132	0
338	121	0
339	115	0
340	239	1
341	126	0
342	116	0
343	116	0
344	123	0
345	123	0
346	126	0
347	112	0
348	116	0
349	125	0
350	244	1
351	120	0
352	120	0
353	126	0
354	121	0
355	276	1
356	123	0
357	126	0
358	117	0
359	127	0
360	488	3
361	123	0
362	221	1
363	111	0
364	107	0
365	113	0
366	104	0
367	101	0
368	110	0
369	222	1
370	105	0
371	104	0
372	110	0
373	107	0
374	108	0
375	104	0
376	106	0
377	110	0
378	107	0
379	110	0
380	107	0
381	106	0
382	220	1
383	113	0
384	106	0
385	322	2
386	220	1
